page_nb;content;date;document_name
7;Remplacer le materiel suivant la frequence indiquee par le constructeur, ainsi que le remplacement des pieces atteintes par la limite d'usure quelle qu'en soit l'origine, ;11/05/2020;IOT VALLEY - Contrat avec signatures
7;Faire effectuer toutes les reparations, modifications techniques ou adaptation rendues indispensables en raison de l'etat des Equipements, objet du present Contrat. ;11/05/2020;IOT VALLEY - Contrat avec signatures
7;Le Client accorde au Prestataire une periode d'observation de 60 jours a compter de la date d'effet du present contrat, periode au cours de laquelle le Prestataire pourra emettre toutes reserves ou observations sur l'etat de l'lnstallation. ;11/05/2020;IOT VALLEY - Contrat avec signatures
7;Entin, le Client s'engage a: ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;prendre toutes dispositions afin d'assurer a ses frais la fourniture des energies et utilites necessaires au bon fonctionnement de l'lnstallation et a la bonne execution du present contrat. ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;informer au prealable le Prestataire de toute intervention sur l'lnstallation par des personnes etrangeres a celui­ci. ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;s'interdire toute utilisation anormale de l'Installation. ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;3.2 -Mise en conformite ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;Les travaux necessaires a la mise en conformite eventuelle de l'Installation avec la reglementation en vigueur pourront faire l'objet d'une intervention specifique du Prestataire aux prix et conditions a preciser. La realisation de ces travaux sera soumise aux conditions generales d'intervention du Prestataire en vigueur aujour de !'intervention. ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;L'entretien objet du present contrat ne se substitue pas aux controles reglementaires auxquels l'lnstallation peut etre soumise et a la mise en conformite de celle-ci, vis a vis des textes en vigueur. En consequence, le Client est tenu de proceder, a ses frais (fournitures et main d'reuvre), a toutes les modifications de l'lnstallation necessaires a sa mise en conformite avec la reglementation en vigueur. ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;3.3 -Autres prestations a la charge du Client ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;Le Client prend en charge a ses frais  - Le maintien en bon fonctionnement des divers appareils et installations pouvant avoir des repercussions sur l'Installation,  - Le remplacement du materiel suivant la frequence indiquee par le constructeur, ainsi que le remplacement des pieces atteintes par la limite d'usure quelle qu'en soit l'origine,  - la mise a disposition du Prestataire des moyens suivants si necessaire (nacelles),  - La conduite et la surveillance de !'ensemble de l'Installation,  - Les analyses supplementaires physicochimiques de l'eau des circuits de l'lnstallation,  - Les recherches de micro-organismes,  - Toute operation pouvant s'averer necessaire sur les reseaux de distribution aeraulique ou hydraulique,  - Et plus generalement, toutes les operations ne figurant pas dans les gammes de maintenance jointes en annexe 2. ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;3.4 -Assurances du Client ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;Le Client s'engage a souscrire les assurances necessaires pour couvrir sa responsabilite vis-a-vis des tiers et a fournir sur demande au Prestataire les attestations correspondantes. ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;3.5 -Acces aux locaux, conditions de travail ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;Le Client s'engage a faciliter les interventions du Prestataire sur l'Installation et a mettre a disposition du Prestataire des acces securises et reglementaires. ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;Le Client al'obligation d'assurer un acces securise a l'ensemble des toitures et terrasses. Aucune prestation ne pourra etre realisee dans les zones en hauteur non securisees par le Client. ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;11 devra s'assurer de la securite du personnel du Prestataire, notamment lors des interventions en dehors des heures de presence. ;11/05/2020;IOT VALLEY - Contrat avec signatures
8;Toute modification de l'environnement (structure du batiment et amenagement) entrainant un changement des conditions de travail de l'equipe d'intervention du Prestataire fera l'objet d'un avenant. ;11/05/2020;IOT VALLEY - Contrat avec signatures
9;ARTICLE IV -SECURITE -PROTECTION DE LA SANTE ET DE L'ENVIRONNEMENT ;11/05/2020;IOT VALLEY - Contrat avec signatures
9;4.1 -Securite et Protection de la sante ;11/05/2020;IOT VALLEY - Contrat avec signatures
9;Le Client est tenu d'informer le Prestataire des regles et de leurs evolutions en matiere de prescriptions particulieres d'hygiene, de securite et de la protection de la sante applicables sur le Site. II organisera une inspection commune des lieux de travail, des installations qui s'y trouvent et des materiels ou engins eventuellement mis a la disposition du Prestataire. ;11/05/2020;IOT VALLEY - Contrat avec signatures
9;Le Prestataire s'engage a respecter l'ensemble des regles de securite du Client prevues le cas echeant dans ses regles de procedures intemes, consignes de securite et/ou reglement d'acces a l'etablissement. Une copie de ces documents devra etre communiquee par le Client au Prestataire au plus tard au moment de la premiere intervention sur l'lnstallation. ;11/05/2020;IOT VALLEY - Contrat avec signatures
9;Conformement au decret n° 92-158 du 20 fevrier 1992, pour toute presence du Prestataire sur le(s) site(s) du Client atteignant ou depassant 400 heures Homme par an ou a defaut, pour toute prestation avec risque(s) identifie(s), un plan de prevention devra etre etabli par ecrit par le Client en collaboration avec le Prestataire et signe des Parties. Si necessaire au perimetre d'intervention du Prestataire, le plan de prevention reprendra en annexe les conditions d'acces aux toitures et terrasses. ;11/05/2020;IOT VALLEY - Contrat avec signatures
9;4.2 -Amiante ;11/05/2020;IOT VALLEY - Contrat avec signatures
9;En cas de presence de materiaux ou de produits contenant de l'amiante dans l'etablissement ou intervient le Prestataire, le Client communique au Prestataire une copie du dossier technique « Amiante » prevu par les articles 10-1 et suivants du decret n° 96.97 modifie. ;11/05/2020;IOT VALLEY - Contrat avec signatures
9;Le prix fixe au present contrat ne prend pas en compte les consequences de tous ordres qui decouleraient des mesures conservatoires mises en ceuvre par le client pour reduire l'exposition des occupants a l'amiante ou plus generalement de la decouverte d'un risque imprevu mettant en peril la securite, voire la sante du personnel. ;11/05/2020;IOT VALLEY - Contrat avec signatures
9;4.3 -Elimination des dechets ;11/05/2020;IOT VALLEY - Contrat avec signatures
9;Le Client est responsable des dechets issus des installations et equipements de son etablissement. II Jui appartient d'en assurer ou d'en faire assurer I' elimination conformement a l'article L541-2 du code de l 'environnement. Pour les equipements electriques et electroniques (EEE) qui seraient mis en place par le Prestataire dans le cadre de ses prestations, le Client devra assurer l'organisation et le financement de l'enlevement de leurs dechets et de leur traitement conformement a l'article 18 du decret 2005-829. A ce titre, le traitement selectif, la valorisation et la destruction des dechets EEE collectes selectivement doivent etre realises conformement aux prescriptions prevues aux articles 21 et 22 dudit decret. Le non-respect par le Client des obligations ainsi mises a sa charge peut entrainer, a son encontre des sanctions penales prevues par le decret. ;11/05/2020;IOT VALLEY - Contrat avec signatures
9;ARTICLE V -ASSURANCE-RESPONSABILITE DU PRESTATAIRE ;11/05/2020;IOT VALLEY - Contrat avec signatures
9;5.1 -Assuranee ;11/05/2020;IOT VALLEY - Contrat avec signatures
9;Le Prestataire est titulaire d'une police d'assurance garantissant les consequences pecuniaires de sa responsabilite civile pour les dommages corporels ou materiels causes aux personnes ou aux biens du Client du fait de l'execution du contrat dans la limite des clauses et conditions de ses polices. Ainsi, Le plafond de responsabilite du Prestataire est fixe pour les dommages materiels et corporels a 500.000 euros par sinistre quand bien meme sa police d'assurance comporte des montants de garanties superieurs. ;11/05/2020;IOT VALLEY - Contrat avec signatures
10;5.2 -Exclusion de responsabilite ;11/05/2020;IOT VALLEY - Contrat avec signatures
10;Le Prestataire ne pourra en aucun cas etre tenu responsable des consequences dommageables resultant de : ;11/05/2020;IOT VALLEY - Contrat avec signatures
10;• ;11/05/2020;IOT VALLEY - Contrat avec signatures
10;des defectuosites, defauts de conformite, vices de tout ou partie des Installations, de la non-conformite avec les reglements en vigueur des Installations pour lesquelles le Prestataire n'aura pas manque d'alerter le Client sans que les Prestations en consequence ne furent commandees. ;11/05/2020;IOT VALLEY - Contrat avec signatures
10;• ;11/05/2020;IOT VALLEY - Contrat avec signatures
10;"des accidents materiels ou corporels susceptibles de se produire en cours d'exploitation (fonctionnement) des equipements irnputables a une negligence ou un usage anormal ou non-conforme des <lits equipements par le Client ou ses preposes ; ";11/05/2020;IOT VALLEY - Contrat avec signatures
10;• ;11/05/2020;IOT VALLEY - Contrat avec signatures
10;de !'intervention de personnes ou societe etrangeres effectuees sur les Installations. ;11/05/2020;IOT VALLEY - Contrat avec signatures
10;• ;11/05/2020;IOT VALLEY - Contrat avec signatures
10;Tout dommage indirect et/ou tout dommage immateriel tels que notamment les pertes de revenu, de gains d'exploitation, de marchandise, de clientele, le cout d'une interruption de fonctionnement etc..... ;11/05/2020;IOT VALLEY - Contrat avec signatures
10;La responsabilite du Prestataire est egalement degagee dans tous les cas ou le Client n'a pas respecte les obligations lui incombant decrites a !'article III et IV. ;11/05/2020;IOT VALLEY - Contrat avec signatures
10;Le Prestataire, ne pourra en aucun cas etre tenu responsable en cas de force majeure ou d'evenement independant de sa volonte tel que : incendie, degat des eaux, tempetes, phenomenes naturels catastrophiques, guerre, acte de terrorisme ou de sabotage, conflits sociaux, restrictions gouvemementales ou legales, le blocage, total ou partiel, des reseaux, des sources d'energie, notamment electrique, gaz, eau ou des moyens de telecommunication, dommages causes directement ou indirectement par des tiers et ne resultant par des interventions du personnel du Prestataire, et plus generalement en cas de fait ou evenement echappant a son controle et le mettant dans l'irnpossibilite d'executer tout ou partie de ses engagements. ;11/05/2020;IOT VALLEY - Contrat avec signatures
